anchor_sample_id,anchor_top1_error,sequence_id,neighbor_sample_id,relative_query_index,relative_time_sec,top1_error,current_support,history_has_any_support,last_support_age_sec,total_points,raw_top10_has_gt_1m
seq0004_valref_000312,26.91518783569336,seq0004,seq0004_valref_000314,2,0.1006312370300293,26.337905883789062,False,False,nan,31167,False
seq0004_valref_000312,26.91518783569336,seq0004,seq0004_valref_000315,3,0.15512871742248535,63.21643829345703,False,False,nan,35807,False
seq0004_valref_000312,26.91518783569336,seq0004,seq0004_valref_000316,4,0.20137310028076172,26.424726486206055,False,False,nan,40337,False
seq0004_valref_000312,26.91518783569336,seq0004,seq0004_valref_000317,5,0.25348925590515137,26.57147789001465,False,False,nan,40337,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000308,-5,-0.2965118885040283,26.49396324157715,False,False,nan,17605,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000309,-4,-0.25362730026245117,26.56057357788086,False,False,nan,17605,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000310,-3,-0.18444609642028809,26.646581649780273,False,False,nan,22201,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000311,-2,-0.10033392906188965,26.841205596923828,False,False,nan,26741,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000312,-1,-0.0528101921081543,26.91518783569336,False,False,nan,26741,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000313,0,0.0,26.278806686401367,False,False,nan,31167,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000314,1,0.047821044921875,26.337905883789062,False,False,nan,31167,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000315,2,0.10231852531433105,63.21643829345703,False,False,nan,35807,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000316,3,0.14856290817260742,26.424726486206055,False,False,nan,40337,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000317,4,0.20067906379699707,26.57147789001465,False,False,nan,40337,False
seq0004_valref_000313,26.278806686401367,seq0004,seq0004_valref_000318,5,0.24902820587158203,0.12971152365207672,True,True,0.0006103515625,44853,True
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000309,-5,-0.30144834518432617,26.56057357788086,False,False,nan,17605,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000310,-4,-0.23226714134216309,26.646581649780273,False,False,nan,22201,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000311,-3,-0.14815497398376465,26.841205596923828,False,False,nan,26741,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000312,-2,-0.1006312370300293,26.91518783569336,False,False,nan,26741,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000313,-1,-0.047821044921875,26.278806686401367,False,False,nan,31167,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000314,0,0.0,26.337905883789062,False,False,nan,31167,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000315,1,0.054497480392456055,63.21643829345703,False,False,nan,35807,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000316,2,0.10074186325073242,26.424726486206055,False,False,nan,40337,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000317,3,0.15285801887512207,26.57147789001465,False,False,nan,40337,False
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000318,4,0.20120716094970703,0.12971152365207672,True,True,0.0006103515625,44853,True
seq0004_valref_000314,26.337905883789062,seq0004,seq0004_valref_000319,5,0.25073933601379395,0.22243376076221466,True,True,0.050142526626586914,44853,True
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000310,-5,-0.28676462173461914,26.646581649780273,False,False,nan,22201,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000311,-4,-0.2026524543762207,26.841205596923828,False,False,nan,26741,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000312,-3,-0.15512871742248535,26.91518783569336,False,False,nan,26741,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000313,-2,-0.10231852531433105,26.278806686401367,False,False,nan,31167,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000314,-1,-0.054497480392456055,26.337905883789062,False,False,nan,31167,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000315,0,0.0,63.21643829345703,False,False,nan,35807,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000316,1,0.04624438285827637,26.424726486206055,False,False,nan,40337,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000317,2,0.09836053848266602,26.57147789001465,False,False,nan,40337,False
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000318,3,0.14670968055725098,0.12971152365207672,True,True,0.0006103515625,44853,True
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000319,4,0.1962418556213379,0.22243376076221466,True,True,0.050142526626586914,44853,True
seq0004_valref_000315,63.21643829345703,seq0004,seq0004_valref_000320,5,0.24382996559143066,0.3196077048778534,True,True,0.09773063659667969,44853,True
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000311,-5,-0.24889683723449707,26.841205596923828,False,False,nan,26741,False
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000312,-4,-0.20137310028076172,26.91518783569336,False,False,nan,26741,False
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000313,-3,-0.14856290817260742,26.278806686401367,False,False,nan,31167,False
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000314,-2,-0.10074186325073242,26.337905883789062,False,False,nan,31167,False
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000315,-1,-0.04624438285827637,63.21643829345703,False,False,nan,35807,False
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000316,0,0.0,26.424726486206055,False,False,nan,40337,False
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000317,1,0.05211615562438965,26.57147789001465,False,False,nan,40337,False
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000318,2,0.10046529769897461,0.12971152365207672,True,True,0.0006103515625,44853,True
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000319,3,0.14999747276306152,0.22243376076221466,True,True,0.050142526626586914,44853,True
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000320,4,0.1975855827331543,0.3196077048778534,True,True,0.09773063659667969,44853,True
seq0004_valref_000316,26.424726486206055,seq0004,seq0004_valref_000321,5,0.25200557708740234,0.2507462501525879,True,True,0.05213570594787598,45287,True
seq0004_valref_000317,26.57147789001465,seq0004,seq0004_valref_000312,-5,-0.25348925590515137,26.91518783569336,False,False,nan,26741,False
seq0004_valref_000317,26.57147789001465,seq0004,seq0004_valref_000313,-4,-0.20067906379699707,26.278806686401367,False,False,nan,31167,False
seq0004_valref_000317,26.57147789001465,seq0004,seq0004_valref_000314,-3,-0.15285801887512207,26.337905883789062,False,False,nan,31167,False
