timestamp,min_geometric_error,min_corrected_error,max_correction_norm,gt_time_gap_ms
1706258435.995626,0.6882624867722831,0.14107365272140904,0.5590371171071574,6.666421890258789
1706258436.096622,0.6605822886005269,0.25818480231372876,0.5332425953633962,6.048917770385742
1706258436.196627,0.6940427585334122,0.2711189875492702,0.47137460277165477,1.3761520385742188
1706258436.296508,0.7541255801424143,0.25391756113853914,0.5289116963915839,10.050058364868164
1706258436.396621,0.41842119212103,0.6392996004663591,0.3961580016198578,7.770061492919922
1706258436.495658,0.6518043271664122,0.1734426836188624,0.4889947681566804,29.019594192504883
1706258436.596635,0.7965786362921858,0.32060188531983885,0.5698091561980091,13.637304306030273
1706258436.696607,0.6507370887442391,0.16768859263444572,0.5578439474858994,18.687963485717773
1706258436.796541,0.5147326336855275,0.46432055654803334,0.2909775702072236,13.838052749633789
1706258436.896667,0.5278495532640985,0.5830855441566244,0.3909724579065035,14.691829681396484
1706258436.995604,0.4549401585565524,0.6859375416653268,0.401916823571838,18.229007720947266
1706258437.095553,0.3946088847039684,0.5641342020426363,0.4057771856751293,16.543865203857422
1706258437.196598,0.7419834919657851,0.4943936475882178,0.425214240791575,39.713144302368164
1706258437.295606,0.7086383279578115,0.3244215141804642,0.5037519756996576,1.9445419311523438
1706258437.396658,0.6865411137687703,0.2825678639079755,0.5265144260780587,8.020162582397461
1706258437.496556,0.7388290189074984,0.39422995323094945,0.4549686708348989,3.6449432373046875
1706258437.596485,0.7144468775931033,0.7149809379426132,0.39268522107213966,8.22901725769043
1706258437.696577,0.7276098063505609,0.4594602460671864,0.4063219792592891,0.34165382385253906
1706258437.795577,0.8601120658836675,0.63314726836636,0.40254299217865963,2.5548934936523438
1706258437.896598,0.9570558258845565,0.5342377601499037,0.43167409300344795,5.845069885253906
1706258437.996557,0.8241425155658487,0.4281948610853189,0.4246369348741457,7.392406463623047
1706258438.096485,0.730385709386741,0.2580395789862406,0.6011781700696621,7.597446441650391
1706258438.196594,0.7368703256825858,0.3657627825963207,0.5679504800009593,1.924276351928711
1706258438.29562,0.7414994853527344,0.3302932640678892,0.5076809022760803,4.415750503540039
1706258438.3966,0.7332600582080897,0.40263136028474444,0.5293333714199042,7.487297058105469
1706258438.496562,0.7028419259932487,0.34047110924608465,0.52620890115967,7.369518280029297
1706258438.596482,0.7584098519284579,0.3369902841910247,0.5713867183560127,5.462646484375
1706258438.696602,0.6388266507525402,0.22367878324298962,0.45150376884655463,0.33211708068847656
1706258438.795614,0.7667756817122667,0.22034896313221355,0.6394100842538057,0.3592967987060547
1706258438.896596,0.6813184531179219,0.3593439411497364,0.48185108114562447,6.0596466064453125
1706258438.996561,0.6766700179135055,0.3233360644534162,0.5010022883200665,0.4191398620605469
1706258439.096518,0.6047546674172711,0.3618140272966992,0.4600161945863338,7.822751998901367
1706258439.196562,0.7562405317514652,0.25917885697219506,0.5975742260474615,7.570743560791016
1706258439.295603,0.7470607342546897,0.30073714113376965,0.5830465854945057,3.9653778076171875
1706258439.396629,0.7528879883648455,0.3557372355273528,0.4963263315043824,8.075952529907227
1706258439.496556,1.036434887420459,0.763634607037348,0.46182590105383803,4.296064376831055
1706258439.596478,0.7617448549968997,0.4629100340368203,0.42339446896231325,5.788326263427734
1706258439.696575,0.38330482159917306,0.775415045092575,0.4195954492339289,7.924556732177734
1706258439.795628,0.697644680076535,0.3230504701961993,0.49949133254394396,4.402875900268555
1706258439.896566,0.7476986138135212,0.36537654923982543,0.48148083240746997,5.842924118041992
1706258439.9965,0.7243285762956002,0.3328895005021636,0.5026621417087637,5.177497863769531
1706258440.096603,0.6888256796357034,0.3104371709522024,0.5539874032224346,32.62686729431152
1706258440.196567,0.6696477989600733,0.3657514923902485,0.4888423577316799,0.3752708435058594
1706258440.295566,0.7915922208460595,0.28176440205225384,0.5808284132441167,2.2423267364501953
1706258440.396561,0.7954323347401042,0.4259589490672498,0.5263721742134918,16.732454299926758
1706258440.495569,0.7466881064521332,0.3358075452308062,0.5007322881409234,14.975309371948242
1706258440.5966,0.840613433703166,0.41370829278065613,0.5444946355756304,11.166810989379883
1706258440.696568,0.8579943169679806,0.39788290292646566,0.5821588137922774,0.14901161193847656
1706258440.796475,0.7681093565395772,0.34592884172432714,0.5790463215704356,6.209373474121094
1706258440.896599,0.7903520809192703,0.255270073155257,0.6088642457198541,4.449367523193359
1706258440.996558,0.7196897919313778,0.3897550701123054,0.5269354779430359,7.507562637329102
1706258441.095556,0.7476941498449438,0.33890428603042666,0.5411080767719381,4.598140716552734
1706258441.196559,0.8710949401402723,0.3636353146262189,0.5771826933917668,6.968975067138672
1706258441.295544,0.3501708537916818,0.7470949823932755,0.46388674898127813,4.90117073059082
1706258441.396574,0.8175162488928186,0.3998173800323154,0.5588820665220166,4.618644714355469
1706258441.496581,0.7296768971908423,0.32787803957803474,0.5342377871350965,7.2345733642578125
1706258441.596499,0.8053138077184263,0.37535787566110973,0.5776806530161365,5.288124084472656
1706258441.696564,0.7735267746782027,0.4021288399862023,0.5233571160007272,7.120370864868164
1706258441.795566,0.7653846836438338,0.42880072260315055,0.4938859174219012,3.645658493041992
1706258441.896605,0.674338277315465,0.33196870721811034,0.47674915474620544,2.707242965698242
1706258441.996571,0.3198411251031094,0.6646647343963817,0.47699726056139446,7.2269439697265625
1706258442.096492,1.088579583766897,0.8027130551166032,0.4504820239730263,0.9794235229492188
1706258442.196563,1.178246407793774,0.959481147718924,0.4385701070361589,7.993936538696289
1706258442.2956,0.9426975499932536,0.6401101174758961,0.4731124688610068,5.560398101806641
1706258442.396566,0.8331332167434939,0.3175329611680599,0.6254367779812698,1.176595687866211
1706258442.496527,0.8027349443225742,0.38618011910501926,0.5602923929877729,1.947164535522461
1706258442.596448,0.851706910722522,0.4059234599336047,0.5425838840591555,2.2907257080078125
1706258442.696561,0.7816908199311059,0.3548897417162806,0.589253471559185,0.24127960205078125
1706258442.795559,0.7774849382964844,0.3231215509143374,0.6318866848755758,4.938602447509766
1706258442.89656,0.8862306500225956,0.4351277252240044,0.5748201180778248,0.9102821350097656
1706258442.996507,0.8035543915358515,0.429359178147785,0.4843483442136776,8.214712142944336
1706258443.096452,0.809263541483791,0.33149603188076826,0.5745547242664953,5.465030670166016
1706258443.196562,0.9298664441456275,0.44594283687468195,0.5826746777193941,4.981279373168945
1706258443.295561,0.956615551875646,0.41621739139519387,0.645687115691984,5.41234016418457
1706258443.396592,0.8928214155745705,0.38107328246548167,0.612158119750144,7.4138641357421875
1706258443.496541,0.5106391484547921,0.9558373967856285,0.47136427072795756,3.9997100830078125
1706258443.596439,2.377487125105197,2.0116592974468834,0.4710100110897407,6.952524185180664
1706258443.696564,1.1709617581612881,0.721162248172057,0.4568141407566393,6.145477294921875
1706258443.795557,0.4088437718089413,0.8659960093740783,0.4725597336541616,1.9578933715820312
1706258443.89657,1.9210853523286682,1.5703328838308628,0.47050615870069745,7.511377334594727
1706258443.996494,0.874727440126149,0.4886340482208009,0.5371554220945418,2.948760986328125
1706258444.096433,0.9761018200251954,0.4565984410512619,0.6202571725700486,6.392717361450195
1706258444.196515,0.9906863484006819,0.4466871774088043,0.6238574461026495,7.41887092590332
1706258444.295569,0.9858663863772203,0.49829298712564885,0.6110709502969097,5.319118499755859
1706258444.396571,0.9019715873516463,0.45781831734400275,0.5279845715406267,2.9799938201904297
1706258444.496494,0.8552864405953232,0.4110361571600986,0.5815750765026625,7.211208343505859
1706258444.596431,0.858473034810605,0.48551692397255386,0.45504432367146874,0.8893013000488281
1706258444.696524,0.8369188271400287,0.47130107915513936,0.5159916567954739,6.832599639892578
1706258444.795531,0.8615842701747751,0.442470609763159,0.5598640870996205,5.826234817504883
1706258444.896567,0.845369452738804,0.4380368734539194,0.5095785108637925,4.799842834472656
1706258444.996508,1.0427523409331863,0.5279971835250205,0.6534069866196178,3.215789794921875
1706258445.09647,0.8917431663534681,0.4794457430863646,0.5395421916333752,7.225513458251953
1706258445.19651,0.8824725753951016,0.5547519961523057,0.504331288813434,6.08062744140625
1706258445.295516,0.5822253548504801,0.36928196543358766,0.4818621911042576,8.588075637817383
1706258445.396559,0.5072072597351133,0.6165153833561466,0.5639637118235387,8.118629455566406
1706258445.496496,1.0670590481102014,0.6502158216195968,0.5034366834996193,6.766080856323242
1706258445.596437,0.8615639924408582,0.563111892516975,0.4737539958292135,7.425069808959961
1706258445.696514,0.9492273245625638,0.4268539319048294,0.6957023597917887,6.038188934326172
1706258445.795553,0.982123151944011,0.5189369604798143,0.6239377704644546,6.79779052734375
1706258445.896439,0.9526636862270914,0.4548048799880064,0.6707911511413259,6.789922714233398
1706258445.9965,0.8589360684031572,0.3780878596980514,0.5498483913497728,5.08427619934082
1706258446.09644,1.0768916263476873,0.5269119686022273,0.5999300551239551,14.919281005859375
1706258446.196507,1.0080133988319595,0.42846770842200466,0.6759778765552721,7.616281509399414
1706258446.295549,0.8675256334359076,0.4821585603469625,0.4932627252701407,2.29644775390625
1706258446.395483,0.9969384642951294,0.5276069953289408,0.6679350024370571,8.23664665222168
1706258446.496482,1.0116324026572219,0.5098280154192542,0.6469201031317935,2.1905899047851562
1706258446.595495,0.9847932011155702,0.514702388502486,0.6691845274068733,5.572080612182617
1706258446.696504,1.0097978704989172,0.5113479933035334,0.6503144593819834,5.861520767211914
1706258446.796462,0.9477496048554857,0.4644631387315593,0.6481339298968075,6.57963752746582
1706258446.895516,1.0358782201336532,0.5430944518624038,0.6278624393016333,6.660223007202148
1706258446.996482,0.8677721470319338,0.4270645767284413,0.5858816854777598,9.705781936645508
1706258447.095503,1.0105073073771804,0.511358772726329,0.6389630143294929,2.1305084228515625
1706258447.196526,0.7411648247351407,0.3987875109045967,0.4865888141022536,7.210969924926758
1706258447.296481,0.986874771784689,0.42003967828536226,0.6844509190812229,4.814863204956055
1706258447.395501,1.0198223596711526,0.540316784831109,0.5903822517223534,7.171392440795898
1706258447.496487,1.0364534442105136,0.46783662185077407,0.6574105714462221,7.634878158569336
1706258447.595545,1.0307329979517112,0.6130910574657658,0.6376892504199899,5.584001541137695
1706258447.696505,0.9843016489662306,0.4836774012572485,0.643483895359295,6.085395812988281
1706258447.796466,0.37553313317018755,0.7400106781813215,0.5307896345844587,8.732080459594727
1706258447.896391,1.1045036464804994,0.6745975930882976,0.5021868004649703,5.363225936889648
1706258447.99647,0.5132614473470538,0.8838497691134011,0.5333553975433717,6.140470504760742
1706258448.095479,0.6233842631131062,0.49592139566107585,0.5355487001895501,9.853124618530273
1706258448.196492,0.5442843376492413,0.8679790814893111,0.5366383523552372,35.532474517822266
1706258448.296451,1.011979727904401,0.3902258448272874,0.7374870312496179,7.165431976318359
1706258448.396504,1.0535741733315802,0.6042153404794351,0.5864691344480666,7.390499114990234
1706258448.49647,1.062590662799776,0.5585454036956983,0.616338920793346,2.3355484008789062
1706258448.59547,1.1556594903045827,0.4886335530818185,0.7408703445553259,6.899833679199219
1706258448.696484,1.0445069679993961,0.6397744162986067,0.6051132500698793,3.8099288940429688
1706258448.795484,1.1396788653295493,0.4556509896132411,0.7639285167409126,6.770133972167969
1706258448.896374,0.8801596974017447,0.4762381678341966,0.6141127600796117,5.156517028808594
1706258448.996502,1.1971626026023243,0.7804153604845363,0.6975693387071374,9.743928909301758
1706258449.09639,0.796699516549207,0.5046749979476624,0.5154653843369441,7.858037948608398
1706258449.196477,1.2285642900548246,0.820852720094716,0.6866578986878445,4.168033599853516
1706258449.295508,1.0049529166990347,0.5384472824436123,0.5984532205273229,20.214319229125977
1706258449.396362,0.8726435169860073,0.5151745662502182,0.592917024662525,8.110523223876953
1706258449.496452,1.1218073179096728,0.6409412299488016,0.6176259161121938,2.294301986694336
1706258449.596442,1.0601029802621318,0.9120191245382298,0.5628412052393766,9.458541870117188
1706258449.696468,1.5281233357875148,0.936872061734229,0.7040810525314303,5.87773323059082
1706258449.795484,0.7860842520872108,0.4792464965123307,0.6031107538859697,6.468772888183594
1706258449.89648,1.4526693895430511,0.9221093834379669,0.6808652377804112,6.243705749511719
1706258449.996453,0.7838025216337394,0.3411230216689602,0.5845305100598286,4.836320877075195
1706258450.096416,1.517872206529451,0.9500626139472867,0.6925548616716679,6.196737289428711
1706258450.196502,0.7621725254246059,0.4607627395252412,0.4401562516501964,8.240699768066406
1706258450.29549,1.4873489982167551,0.9750945709841459,0.6997296812848239,2.8040409088134766
1706258450.396494,1.077593805862219,0.511644580211017,0.6098046097132401,8.594036102294922
1706258450.496453,1.083344546130032,0.645054540028672,0.5856659831455843,4.7206878662109375
1706258450.596369,1.178177930312509,0.7447197017675332,0.6246085511014651,24.77240562438965
1706258450.696457,0.8137278477498395,0.6904206310616964,0.4924647098276689,18.263816833496094
1706258450.795464,1.7909525670078992,1.311583130537433,0.6401636261522757,33.37359428405762
1706258450.896472,0.794524781770589,0.6602947014648622,0.45023596159669627,16.038894653320312
1706258450.996448,1.4619846626476296,0.9895712790652823,0.6857224029899047,0.7646083831787109
1706258451.096363,0.6904084760638871,0.5779784188637909,0.5314352614950789,7.792949676513672
1706258451.196445,1.349724087474298,0.93726463937434,0.6930920984844159,7.588386535644531
1706258451.295468,0.654645359778759,0.5702068459145725,0.49808125414585064,1.5270709991455078
1706258451.396506,1.2483371611371112,0.8238092674406209,0.6640153852920946,7.1773529052734375
1706258451.496479,0.9750336687565108,0.39770243852508425,0.6580018795359039,3.4759044647216797
1706258451.596385,1.0425393528294657,0.6902561660920735,0.6040473932689744,8.24117660522461
1706258451.696445,0.9816062365829249,0.41994005338314694,0.6517842301040399,6.578207015991211
1706258451.795451,1.1009865050040326,0.768407845265748,0.551931248820773,0.7500648498535156
1706258451.996439,2.396944441866749,1.9622105103156005,0.5191176091487129,38.748979568481445
1706258452.096347,0.9833068276920387,0.779174748239138,0.5026171258116713,16.48092269897461
1706258452.196442,2.8878023694195516,2.4531750574928046,0.5122558604140569,8.711099624633789
1706258452.295483,0.8602443827011802,0.5129205139793276,0.6238753420004631,1.4443397521972656
1706258452.396482,1.1303769096068923,0.8194626560841622,0.795516607898405,4.661083221435547
1706258452.496437,1.2095272337216343,0.8178418656559985,0.6580952912211817,5.178928375244141
1706258452.596342,0.9006947195684872,0.6317372238723717,0.6688063081095788,6.331205368041992
1706258452.696447,1.4739449458386,1.1111633038549233,0.6460211821043287,6.454944610595703
1706258452.796369,0.8932770864509454,0.5159303394625736,0.7408652714730374,5.873680114746094
1706258452.896459,1.5093281584771794,1.1292589013957157,0.6795147462879136,24.026870727539062
1706258452.996402,0.9233292278726298,0.5453139895300463,0.6519383357783787,3.1859874725341797
1706258453.096371,1.1901192306938082,0.8943561785553349,0.7039551744117781,2.206087112426758
1706258453.196482,0.8395375214763486,0.5838225272046084,0.645439282947363,7.291078567504883
1706258453.296361,0.957032047062128,0.7373788218423837,0.7201968181818451,5.559206008911133
